title,price,rating,availability,product_url,category,scraped_date
Kill 'Em and Leave: Searching for James Brown and the American Soul,Â£45.05,Five,In stock,https://books.toscrape.com/catalogue/kill-em-and-leave-searching-for-james-brown-and-the-american-soul_528/index.html,Music,2026-09-16
Kierkegaard: A Christian Missionary to Christians,Â£47.13,One,In stock,https://books.toscrape.com/catalogue/kierkegaard-a-christian-missionary-to-christians_527/index.html,Philosophy,2026-09-16
John Vassos: Industrial Design for Modern Life,Â£20.22,Four,In stock,https://books.toscrape.com/catalogue/john-vassos-industrial-design-for-modern-life_526/index.html,Default,2026-09-16
I'll Give You the Sun,Â£56.48,One,In stock,https://books.toscrape.com/catalogue/ill-give-you-the-sun_525/index.html,Default,2026-09-16
I Will Find You,Â£44.21,One,In stock,https://books.toscrape.com/catalogue/i-will-find-you_524/index.html,Nonfiction,2026-09-16
Hystopia: A Novel,Â£21.96,Four,In stock,https://books.toscrape.com/catalogue/hystopia-a-novel_523/index.html,Fiction,2026-09-16
Howl and Other Poems,Â£40.45,Two,In stock,https://books.toscrape.com/catalogue/howl-and-other-poems_522/index.html,Poetry,2026-09-16
History of Beauty,Â£10.29,Four,In stock,https://books.toscrape.com/catalogue/history-of-beauty_521/index.html,Art,2026-09-16
Heaven is for Real: A Little Boy's Astounding Story of His Trip to Heaven and Back,Â£52.86,Two,In stock,https://books.toscrape.com/catalogue/heaven-is-for-real-a-little-boys-astounding-story-of-his-trip-to-heaven-and-back_520/index.html,Default,2026-09-16
Future Shock (Future Shock #1),Â£55.65,Five,In stock,https://books.toscrape.com/catalogue/future-shock-future-shock-1_519/index.html,Young Adult,2026-09-16
Ender's Game (The Ender Quintet #1),Â£43.64,One,In stock,https://books.toscrape.com/catalogue/enders-game-the-ender-quintet-1_518/index.html,Default,2026-09-16
Diary of a Citizen Scientist: Chasing Tiger Beetles and Other New Ways of Engaging the World,Â£28.41,One,In stock,https://books.toscrape.com/catalogue/diary-of-a-citizen-scientist-chasing-tiger-beetles-and-other-new-ways-of-engaging-the-world_517/index.html,Science,2026-09-16
Death by Leisure: A Cautionary Tale,Â£37.51,Four,In stock,https://books.toscrape.com/catalogue/death-by-leisure-a-cautionary-tale_516/index.html,Default,2026-09-16
Brilliant Beacons: A History of the American Lighthouse,Â£11.45,Three,In stock,https://books.toscrape.com/catalogue/brilliant-beacons-a-history-of-the-american-lighthouse_515/index.html,History,2026-09-16
Brazen: The Courage to Find the You That's Been Hiding,Â£19.22,Two,In stock,https://books.toscrape.com/catalogue/brazen-the-courage-to-find-the-you-thats-been-hiding_514/index.html,Nonfiction,2026-09-16
Between the World and Me,Â£56.91,Four,In stock,https://books.toscrape.com/catalogue/between-the-world-and-me_513/index.html,Nonfiction,2026-09-16
Being Mortal: Medicine and What Matters in the End,Â£55.06,Four,In stock,https://books.toscrape.com/catalogue/being-mortal-medicine-and-what-matters-in-the-end_512/index.html,Nonfiction,2026-09-16
"A Murder Over a Girl: Justice, Gender, Junior High",Â£13.20,Three,In stock,https://books.toscrape.com/catalogue/a-murder-over-a-girl-justice-gender-junior-high_511/index.html,Nonfiction,2026-09-16
32 Yolks,Â£53.63,Two,In stock,https://books.toscrape.com/catalogue/32-yolks_510/index.html,Food and Drink,2026-09-16
"""Most Blessed of the Patriarchs"": Thomas Jefferson and the Empire of the Imagination",Â£44.48,Five,In stock,https://books.toscrape.com/catalogue/most-blessed-of-the-patriarchs-thomas-jefferson-and-the-empire-of-the-imagination_509/index.html,History,2026-09-16
You Are a Badass: How to Stop Doubting Your Greatness and Start Living an Awesome Life,Â£12.08,Three,In stock,https://books.toscrape.com/catalogue/you-are-a-badass-how-to-stop-doubting-your-greatness-and-start-living-an-awesome-life_508/index.html,Self Help,2026-09-16
Wildlife of New York: A Five-Borough Coloring Book,Â£22.14,Two,In stock,https://books.toscrape.com/catalogue/wildlife-of-new-york-a-five-borough-coloring-book_507/index.html,Default,2026-09-16
What Happened on Beale Street (Secrets of the South Mysteries #2),Â£25.37,Five,In stock,https://books.toscrape.com/catalogue/what-happened-on-beale-street-secrets-of-the-south-mysteries-2_506/index.html,Mystery,2026-09-16
Unreasonable Hope: Finding Faith in the God Who Brings Purpose to Your Pain,Â£46.33,Two,In stock,https://books.toscrape.com/catalogue/unreasonable-hope-finding-faith-in-the-god-who-brings-purpose-to-your-pain_505/index.html,Spirituality,2026-09-16
Under the Tuscan Sun,Â£37.33,Three,In stock,https://books.toscrape.com/catalogue/under-the-tuscan-sun_504/index.html,Travel,2026-09-16
Toddlers Are A**holes: It's Not Your Fault,Â£25.55,One,In stock,https://books.toscrape.com/catalogue/toddlers-are-aholes-its-not-your-fault_503/index.html,Humor,2026-09-16
The Year of Living Biblically: One Man's Humble Quest to Follow the Bible as Literally as Possible,Â£34.72,One,In stock,https://books.toscrape.com/catalogue/the-year-of-living-biblically-one-mans-humble-quest-to-follow-the-bible-as-literally-as-possible_502/index.html,Default,2026-09-16
The Whale,Â£35.96,Four,In stock,https://books.toscrape.com/catalogue/the-whale_501/index.html,Childrens,2026-09-16
The Story of Art,Â£41.14,Four,In stock,https://books.toscrape.com/catalogue/the-story-of-art_500/index.html,Art,2026-09-16
The Origin of Species,Â£10.01,Four,In stock,https://books.toscrape.com/catalogue/the-origin-of-species_499/index.html,Science,2026-09-16
The Great Gatsby,Â£36.05,Four,In stock,https://books.toscrape.com/catalogue/the-great-gatsby_498/index.html,Default,2026-09-16
The Good Girl,Â£49.03,Three,In stock,https://books.toscrape.com/catalogue/the-good-girl_497/index.html,Default,2026-09-16
The Glass Castle,Â£16.24,One,In stock,https://books.toscrape.com/catalogue/the-glass-castle_496/index.html,Add a comment,2026-09-16
The Faith of Christopher Hitchens: The Restless Soul of the World's Most Notorious Atheist,Â£39.55,One,In stock,https://books.toscrape.com/catalogue/the-faith-of-christopher-hitchens-the-restless-soul-of-the-worlds-most-notorious-atheist_495/index.html,Biography,2026-09-16
The Drowning Girls,Â£35.67,Three,In stock,https://books.toscrape.com/catalogue/the-drowning-girls_494/index.html,Add a comment,2026-09-16
The Constant Princess (The Tudor Court #1),Â£16.62,Three,In stock,https://books.toscrape.com/catalogue/the-constant-princess-the-tudor-court-1_493/index.html,Historical Fiction,2026-09-16
The Bourne Identity (Jason Bourne #1),Â£42.78,Four,In stock,https://books.toscrape.com/catalogue/the-bourne-identity-jason-bourne-1_492/index.html,Fiction,2026-09-16
The Bachelor Girl's Guide to Murder (Herringford and Watts Mysteries #1),Â£52.30,Five,In stock,https://books.toscrape.com/catalogue/the-bachelor-girls-guide-to-murder-herringford-and-watts-mysteries-1_491/index.html,Mystery,2026-09-16
The Art Book,Â£32.34,Two,In stock,https://books.toscrape.com/catalogue/the-art-book_490/index.html,Art,2026-09-16
The 7 Habits of Highly Effective People: Powerful Lessons in Personal Change,Â£33.17,Four,In stock,https://books.toscrape.com/catalogue/the-7-habits-of-highly-effective-people-powerful-lessons-in-personal-change_489/index.html,Default,2026-09-16
Team of Rivals: The Political Genius of Abraham Lincoln,Â£20.12,Five,In stock,https://books.toscrape.com/catalogue/team-of-rivals-the-political-genius-of-abraham-lincoln_488/index.html,Add a comment,2026-09-16
Steal Like an Artist: 10 Things Nobody Told You About Being Creative,Â£20.90,Two,In stock,https://books.toscrape.com/catalogue/steal-like-an-artist-10-things-nobody-told-you-about-being-creative_487/index.html,Default,2026-09-16
"Sit, Stay, Love",Â£20.90,Three,In stock,https://books.toscrape.com/catalogue/sit-stay-love_486/index.html,Romance,2026-09-16
Sister Dear,Â£40.20,Four,In stock,https://books.toscrape.com/catalogue/sister-dear_485/index.html,Fiction,2026-09-16
"Shrunken Treasures: Literary Classics, Short, Sweet, and Silly",Â£52.87,Three,In stock,https://books.toscrape.com/catalogue/shrunken-treasures-literary-classics-short-sweet-and-silly_484/index.html,Childrens,2026-09-16
"Rich Dad, Poor Dad",Â£51.74,One,In stock,https://books.toscrape.com/catalogue/rich-dad-poor-dad_483/index.html,Business,2026-09-16
Raymie Nightingale,Â£34.41,Two,In stock,https://books.toscrape.com/catalogue/raymie-nightingale_482/index.html,Childrens,2026-09-16
Playing from the Heart,Â£32.38,One,In stock,https://books.toscrape.com/catalogue/playing-from-the-heart_481/index.html,Childrens,2026-09-16
Nightstruck: A Novel,Â£50.35,Four,In stock,https://books.toscrape.com/catalogue/nightstruck-a-novel_480/index.html,Young Adult,2026-09-16
"Naturally Lean: 125 Nourishing Gluten-Free, Plant-Based Recipes--All Under 300 Calories",Â£11.38,Five,In stock,https://books.toscrape.com/catalogue/naturally-lean-125-nourishing-gluten-free-plant-based-recipes-all-under-300-calories_479/index.html,Food and Drink,2026-09-16
Meternity,Â£43.58,Three,In stock,https://books.toscrape.com/catalogue/meternity_478/index.html,Womens Fiction,2026-09-16
Memoirs of a Geisha,Â£49.67,Three,In stock,https://books.toscrape.com/catalogue/memoirs-of-a-geisha_477/index.html,Fiction,2026-09-16
Like Never Before (Walker Family #2),Â£28.77,Two,In stock,https://books.toscrape.com/catalogue/like-never-before-walker-family-2_476/index.html,Christian Fiction,2026-09-16
Life of Pi,Â£13.22,Four,In stock,https://books.toscrape.com/catalogue/life-of-pi_475/index.html,Default,2026-09-16
Leave This Song Behind: Teen Poetry at Its Best,Â£51.17,Five,In stock,https://books.toscrape.com/catalogue/leave-this-song-behind-teen-poetry-at-its-best_474/index.html,Poetry,2026-09-16
King's Folly (The Kinsman Chronicles #1),Â£39.61,Five,In stock,https://books.toscrape.com/catalogue/kings-folly-the-kinsman-chronicles-1_473/index.html,Fantasy,2026-09-16
John Adams,Â£57.43,Four,In stock,https://books.toscrape.com/catalogue/john-adams_472/index.html,Add a comment,2026-09-16
How to Cook Everything Vegetarian: Simple Meatless Recipes for Great Food (How to Cook Everything),Â£46.01,Four,In stock,https://books.toscrape.com/catalogue/how-to-cook-everything-vegetarian-simple-meatless-recipes-for-great-food-how-to-cook-everything_471/index.html,Food and Drink,2026-09-16
How to Be a Domestic Goddess: Baking and the Art of Comfort Cooking,Â£28.25,Two,In stock,https://books.toscrape.com/catalogue/how-to-be-a-domestic-goddess-baking-and-the-art-of-comfort-cooking_470/index.html,Food and Drink,2026-09-16
Good in Bed (Cannie Shapiro #1),Â£37.05,Five,In stock,https://books.toscrape.com/catalogue/good-in-bed-cannie-shapiro-1_469/index.html,Add a comment,2026-09-16
"Fruits Basket, Vol. 7 (Fruits Basket #7)",Â£19.57,One,In stock,https://books.toscrape.com/catalogue/fruits-basket-vol-7-fruits-basket-7_468/index.html,Sequential Art,2026-09-16
For the Love: Fighting for Grace in a World of Impossible Standards,Â£45.13,Three,In stock,https://books.toscrape.com/catalogue/for-the-love-fighting-for-grace-in-a-world-of-impossible-standards_467/index.html,Nonfiction,2026-09-16
Finding God in the Ruins: How God Redeems Pain,Â£46.64,Two,In stock,https://books.toscrape.com/catalogue/finding-god-in-the-ruins-how-god-redeems-pain_466/index.html,Nonfiction,2026-09-16
Every Heart a Doorway (Every Heart A Doorway #1),Â£12.16,Five,In stock,https://books.toscrape.com/catalogue/every-heart-a-doorway-every-heart-a-doorway-1_465/index.html,Fantasy,2026-09-16
Delivering the Truth (Quaker Midwife Mystery #1),Â£20.89,Four,In stock,https://books.toscrape.com/catalogue/delivering-the-truth-quaker-midwife-mystery-1_464/index.html,Mystery,2026-09-16
Counted With the Stars (Out from Egypt #1),Â£17.97,Five,In stock,https://books.toscrape.com/catalogue/counted-with-the-stars-out-from-egypt-1_463/index.html,Christian Fiction,2026-09-16
"Chronicles, Vol. 1",Â£52.60,Two,In stock,https://books.toscrape.com/catalogue/chronicles-vol-1_462/index.html,Music,2026-09-16
Blue Like Jazz: Nonreligious Thoughts on Christian Spirituality,Â£25.77,One,In stock,https://books.toscrape.com/catalogue/blue-like-jazz-nonreligious-thoughts-on-christian-spirituality_461/index.html,Christian,2026-09-16
Benjamin Franklin: An American Life,Â£48.19,Three,In stock,https://books.toscrape.com/catalogue/benjamin-franklin-an-american-life_460/index.html,Biography,2026-09-16
"At The Existentialist CafÃ©: Freedom, Being, and apricot cocktails with: Jean-Paul Sartre, Simone de Beauvoir, Albert Camus, Martin Heidegger, Edmund Husserl, Karl Jaspers, Maurice Merleau-Ponty and others",Â£29.93,Five,In stock,https://books.toscrape.com/catalogue/at-the-existentialist-cafe-freedom-being-and-apricot-cocktails-with-jean-paul-sartre-simone-de-beauvoir-albert-camus-martin-heidegger-edmund-husserl-karl-jaspers-maurice-merleau-ponty-and-others_459/index.html,Philosophy,2026-09-16
A Summer In Europe,Â£44.34,Two,In stock,https://books.toscrape.com/catalogue/a-summer-in-europe_458/index.html,Travel,2026-09-16
A Short History of Nearly Everything,Â£52.40,Five,In stock,https://books.toscrape.com/catalogue/a-short-history-of-nearly-everything_457/index.html,History,2026-09-16
A Gathering of Shadows (Shades of Magic #2),Â£44.81,Four,In stock,https://books.toscrape.com/catalogue/a-gathering-of-shadows-shades-of-magic-2_456/index.html,Fantasy,2026-09-16
The Sound Of Love,Â£57.84,Five,In stock,https://books.toscrape.com/catalogue/the-sound-of-love_455/index.html,Default,2026-09-16
The Rise and Fall of the Third Reich: A History of Nazi Germany,Â£39.67,Two,In stock,https://books.toscrape.com/catalogue/the-rise-and-fall-of-the-third-reich-a-history-of-nazi-germany_454/index.html,History,2026-09-16
The Perks of Being a Wallflower,Â£55.02,Three,In stock,https://books.toscrape.com/catalogue/the-perks-of-being-a-wallflower_453/index.html,Default,2026-09-16
The Mysterious Affair at Styles (Hercule Poirot #1),Â£24.80,Four,In stock,https://books.toscrape.com/catalogue/the-mysterious-affair-at-styles-hercule-poirot-1_452/index.html,Mystery,2026-09-16
The Man Who Mistook His Wife for a Hat and Other Clinical Tales,Â£59.45,Four,In stock,https://books.toscrape.com/catalogue/the-man-who-mistook-his-wife-for-a-hat-and-other-clinical-tales_451/index.html,Nonfiction,2026-09-16
The Makings of a Fatherless Child,Â£31.58,Two,In stock,https://books.toscrape.com/catalogue/the-makings-of-a-fatherless-child_450/index.html,Default,2026-09-16
The Joy of Cooking,Â£43.27,Four,In stock,https://books.toscrape.com/catalogue/the-joy-of-cooking_449/index.html,Add a comment,2026-09-16
The Invention of Wings,Â£37.34,One,In stock,https://books.toscrape.com/catalogue/the-invention-of-wings_448/index.html,Historical Fiction,2026-09-16
The Hobbit (Middle-Earth Universe),Â£17.80,Five,In stock,https://books.toscrape.com/catalogue/the-hobbit-middle-earth-universe_447/index.html,Default,2026-09-16
The Great Railway Bazaar,Â£30.54,One,In stock,https://books.toscrape.com/catalogue/the-great-railway-bazaar_446/index.html,Travel,2026-09-16
The Golden Compass (His Dark Materials #1),Â£18.77,One,In stock,https://books.toscrape.com/catalogue/the-golden-compass-his-dark-materials-1_445/index.html,Add a comment,2026-09-16
The God Delusion,Â£46.85,Three,In stock,https://books.toscrape.com/catalogue/the-god-delusion_444/index.html,Add a comment,2026-09-16
The Girl You Left Behind (The Girl You Left Behind #1),Â£15.79,One,In stock,https://books.toscrape.com/catalogue/the-girl-you-left-behind-the-girl-you-left-behind-1_443/index.html,Historical,2026-09-16
The Fellowship of the Ring (The Lord of the Rings #1),Â£10.27,Two,In stock,https://books.toscrape.com/catalogue/the-fellowship-of-the-ring-the-lord-of-the-rings-1_442/index.html,Default,2026-09-16
The Collected Poems of W.B. Yeats (The Collected Works of W.B. Yeats #1),Â£15.42,Five,In stock,https://books.toscrape.com/catalogue/the-collected-poems-of-wb-yeats-the-collected-works-of-wb-yeats-1_441/index.html,Poetry,2026-09-16
The Barefoot Contessa Cookbook,Â£59.92,Five,In stock,https://books.toscrape.com/catalogue/the-barefoot-contessa-cookbook_440/index.html,Food and Drink,2026-09-16
Tell the Wolves I'm Home,Â£50.96,Two,In stock,https://books.toscrape.com/catalogue/tell-the-wolves-im-home_439/index.html,Young Adult,2026-09-16
Ship Leaves Harbor: Essays on Travel by a Recovering Journeyman,Â£30.60,Three,In stock,https://books.toscrape.com/catalogue/ship-leaves-harbor-essays-on-travel-by-a-recovering-journeyman_438/index.html,Default,2026-09-16
Pride and Prejudice,Â£19.27,Four,In stock,https://books.toscrape.com/catalogue/pride-and-prejudice_437/index.html,Add a comment,2026-09-16
Musicophilia: Tales of Music and the Brain,Â£46.58,One,In stock,https://books.toscrape.com/catalogue/musicophilia-tales-of-music-and-the-brain_436/index.html,Default,2026-09-16
Mere Christianity,Â£48.51,Three,In stock,https://books.toscrape.com/catalogue/mere-christianity_435/index.html,Add a comment,2026-09-16
Me Before You (Me Before You #1),Â£19.02,One,In stock,https://books.toscrape.com/catalogue/me-before-you-me-before-you-1_434/index.html,Fiction,2026-09-16
In the Woods (Dublin Murder Squad #1),Â£38.38,Two,In stock,https://books.toscrape.com/catalogue/in-the-woods-dublin-murder-squad-1_433/index.html,Mystery,2026-09-16
In Cold Blood,Â£49.98,Four,In stock,https://books.toscrape.com/catalogue/in-cold-blood_432/index.html,Nonfiction,2026-09-16
How to Stop Worrying and Start Living,Â£46.49,Five,In stock,https://books.toscrape.com/catalogue/how-to-stop-worrying-and-start-living_431/index.html,Self Help,2026-09-16
Give It Back,Â£18.32,Two,In stock,https://books.toscrape.com/catalogue/give-it-back_430/index.html,Thriller,2026-09-16
"Girl, Interrupted",Â£42.14,Three,In stock,https://books.toscrape.com/catalogue/girl-interrupted_429/index.html,Nonfiction,2026-09-16
Fun Home: A Family Tragicomic,Â£56.59,Four,In stock,https://books.toscrape.com/catalogue/fun-home-a-family-tragicomic_428/index.html,Add a comment,2026-09-16
"Fruits Basket, Vol. 6 (Fruits Basket #6)",Â£20.96,Four,In stock,https://books.toscrape.com/catalogue/fruits-basket-vol-6-fruits-basket-6_427/index.html,Sequential Art,2026-09-16
Deception Point,Â£40.32,Four,In stock,https://books.toscrape.com/catalogue/deception-point_426/index.html,Fiction,2026-09-16
"Death Note, Vol. 6: Give-and-Take (Death Note #6)",Â£36.39,Three,In stock,https://books.toscrape.com/catalogue/death-note-vol-6-give-and-take-death-note-6_425/index.html,Sequential Art,2026-09-16
Catherine the Great: Portrait of a Woman,Â£58.55,Four,In stock,https://books.toscrape.com/catalogue/catherine-the-great-portrait-of-a-woman_424/index.html,History,2026-09-16
Better Homes and Gardens New Cook Book,Â£39.61,Three,In stock,https://books.toscrape.com/catalogue/better-homes-and-gardens-new-cook-book_423/index.html,Food and Drink,2026-09-16
An Unquiet Mind: A Memoir of Moods and Madness,Â£21.30,Three,In stock,https://books.toscrape.com/catalogue/an-unquiet-mind-a-memoir-of-moods-and-madness_422/index.html,Psychology,2026-09-16
A Year in Provence (Provence #1),Â£56.88,Four,In stock,https://books.toscrape.com/catalogue/a-year-in-provence-provence-1_421/index.html,Travel,2026-09-16
World Without End (The Pillars of the Earth #2),Â£32.97,Four,In stock,https://books.toscrape.com/catalogue/world-without-end-the-pillars-of-the-earth-2_420/index.html,Historical Fiction,2026-09-16
"Will Grayson, Will Grayson (Will Grayson, Will Grayson)",Â£47.31,Four,In stock,https://books.toscrape.com/catalogue/will-grayson-will-grayson-will-grayson-will-grayson_419/index.html,Young Adult,2026-09-16
Why Save the Bankers?: And Other Essays on Our Economic and Political Crisis,Â£48.67,Two,In stock,https://books.toscrape.com/catalogue/why-save-the-bankers-and-other-essays-on-our-economic-and-political-crisis_418/index.html,Nonfiction,2026-09-16
Where She Went (If I Stay #2),Â£41.73,Four,In stock,https://books.toscrape.com/catalogue/where-she-went-if-i-stay-2_417/index.html,Young Adult,2026-09-16
What If?: Serious Scientific Answers to Absurd Hypothetical Questions,Â£53.68,Four,In stock,https://books.toscrape.com/catalogue/what-if-serious-scientific-answers-to-absurd-hypothetical-questions_416/index.html,Default,2026-09-16
Two Summers,Â£14.64,One,In stock,https://books.toscrape.com/catalogue/two-summers_415/index.html,Young Adult,2026-09-16
This Is Your Brain on Music: The Science of a Human Obsession,Â£38.40,One,In stock,https://books.toscrape.com/catalogue/this-is-your-brain-on-music-the-science-of-a-human-obsession_414/index.html,Music,2026-09-16
The Secret Garden,Â£15.08,Four,In stock,https://books.toscrape.com/catalogue/the-secret-garden_413/index.html,Classics,2026-09-16
The Raven King (The Raven Cycle #4),Â£30.57,Two,In stock,https://books.toscrape.com/catalogue/the-raven-king-the-raven-cycle-4_412/index.html,Add a comment,2026-09-16
The Raven Boys (The Raven Cycle #1),Â£57.74,Four,In stock,https://books.toscrape.com/catalogue/the-raven-boys-the-raven-cycle-1_411/index.html,Fantasy,2026-09-16
The Power Greens Cookbook: 140 Delicious Superfood Recipes,Â£11.05,Five,In stock,https://books.toscrape.com/catalogue/the-power-greens-cookbook-140-delicious-superfood-recipes_410/index.html,Food and Drink,2026-09-16
The Metamorphosis,Â£28.58,One,In stock,https://books.toscrape.com/catalogue/the-metamorphosis_409/index.html,Classics,2026-09-16
The Mathews Men: Seven Brothers and the War Against Hitler's U-boats,Â£42.91,Five,In stock,https://books.toscrape.com/catalogue/the-mathews-men-seven-brothers-and-the-war-against-hitlers-u-boats_408/index.html,History,2026-09-16
The Little Paris Bookshop,Â£24.73,Three,In stock,https://books.toscrape.com/catalogue/the-little-paris-bookshop_407/index.html,Fiction,2026-09-16
The Hiding Place,Â£55.91,Four,In stock,https://books.toscrape.com/catalogue/the-hiding-place_406/index.html,History,2026-09-16
The Grand Design,Â£13.76,Three,In stock,https://books.toscrape.com/catalogue/the-grand-design_405/index.html,Science,2026-09-16
The Firm,Â£45.56,Three,In stock,https://books.toscrape.com/catalogue/the-firm_404/index.html,Fiction,2026-09-16
The Fault in Our Stars,Â£47.22,One,In stock,https://books.toscrape.com/catalogue/the-fault-in-our-stars_403/index.html,Default,2026-09-16
The False Prince (The Ascendance Trilogy #1),Â£56.00,Five,In stock,https://books.toscrape.com/catalogue/the-false-prince-the-ascendance-trilogy-1_402/index.html,Fantasy,2026-09-16
The Expatriates,Â£44.58,Two,In stock,https://books.toscrape.com/catalogue/the-expatriates_401/index.html,Fiction,2026-09-16
The Dream Thieves (The Raven Cycle #2),Â£34.50,One,In stock,https://books.toscrape.com/catalogue/the-dream-thieves-the-raven-cycle-2_400/index.html,Default,2026-09-16
The Darkest Corners,Â£11.33,Five,In stock,https://books.toscrape.com/catalogue/the-darkest-corners_399/index.html,Young Adult,2026-09-16
The Crossover,Â£38.77,Four,In stock,https://books.toscrape.com/catalogue/the-crossover_398/index.html,Poetry,2026-09-16
The 5th Wave (The 5th Wave #1),Â£11.83,Two,In stock,https://books.toscrape.com/catalogue/the-5th-wave-the-5th-wave-1_397/index.html,Default,2026-09-16
Tell the Wind and Fire,Â£45.51,Three,In stock,https://books.toscrape.com/catalogue/tell-the-wind-and-fire_396/index.html,Fantasy,2026-09-16
Tell Me Three Things,Â£41.81,One,In stock,https://books.toscrape.com/catalogue/tell-me-three-things_395/index.html,Young Adult,2026-09-16
Talking to Girls About Duran Duran: One Young Man's Quest for True Love and a Cooler Haircut,Â£25.15,Four,In stock,https://books.toscrape.com/catalogue/talking-to-girls-about-duran-duran-one-young-mans-quest-for-true-love-and-a-cooler-haircut_394/index.html,Nonfiction,2026-09-16
Siddhartha,Â£34.22,Five,In stock,https://books.toscrape.com/catalogue/siddhartha_393/index.html,Fiction,2026-09-16
Shiver (The Wolves of Mercy Falls #1),Â£16.23,Five,In stock,https://books.toscrape.com/catalogue/shiver-the-wolves-of-mercy-falls-1_392/index.html,Default,2026-09-16
Remember Me?,Â£11.48,Three,In stock,https://books.toscrape.com/catalogue/remember-me_391/index.html,Default,2026-09-16
Red Dragon (Hannibal Lecter #1),Â£23.37,Three,In stock,https://books.toscrape.com/catalogue/red-dragon-hannibal-lecter-1_390/index.html,Horror,2026-09-16
Peak: Secrets from the New Science of Expertise,Â£16.28,Two,In stock,https://books.toscrape.com/catalogue/peak-secrets-from-the-new-science-of-expertise_389/index.html,Science,2026-09-16
My Mother Was Nuts,Â£31.63,Four,In stock,https://books.toscrape.com/catalogue/my-mother-was-nuts_388/index.html,Nonfiction,2026-09-16
Mexican Today: New and Rediscovered Recipes for Contemporary Kitchens,Â£24.91,Five,In stock,https://books.toscrape.com/catalogue/mexican-today-new-and-rediscovered-recipes-for-contemporary-kitchens_387/index.html,Food and Drink,2026-09-16
Maybe Something Beautiful: How Art Transformed a Neighborhood,Â£22.54,One,In stock,https://books.toscrape.com/catalogue/maybe-something-beautiful-how-art-transformed-a-neighborhood_386/index.html,Childrens,2026-09-16
Lola and the Boy Next Door (Anna and the French Kiss #2),Â£23.63,Four,In stock,https://books.toscrape.com/catalogue/lola-and-the-boy-next-door-anna-and-the-french-kiss-2_385/index.html,Young Adult,2026-09-16
Logan Kade (Fallen Crest High #5.5),Â£13.12,Two,In stock,https://books.toscrape.com/catalogue/logan-kade-fallen-crest-high-55_384/index.html,Academic,2026-09-16
Last One Home (New Beginnings #1),Â£59.98,Three,In stock,https://books.toscrape.com/catalogue/last-one-home-new-beginnings-1_383/index.html,Fiction,2026-09-16
Killing Floor (Jack Reacher #1),Â£31.49,Four,In stock,https://books.toscrape.com/catalogue/killing-floor-jack-reacher-1_382/index.html,Thriller,2026-09-16
Kill the Boy Band,Â£15.52,Five,In stock,https://books.toscrape.com/catalogue/kill-the-boy-band_381/index.html,Young Adult,2026-09-16
Isla and the Happily Ever After (Anna and the French Kiss #3),Â£48.13,Five,In stock,https://books.toscrape.com/catalogue/isla-and-the-happily-ever-after-anna-and-the-french-kiss-3_380/index.html,Young Adult,2026-09-16
If I Stay (If I Stay #1),Â£38.13,Five,In stock,https://books.toscrape.com/catalogue/if-i-stay-if-i-stay-1_379/index.html,Default,2026-09-16
I Know Why the Caged Bird Sings (Maya Angelou's Autobiography #1),Â£36.55,Two,In stock,https://books.toscrape.com/catalogue/i-know-why-the-caged-bird-sings-maya-angelous-autobiography-1_378/index.html,Default,2026-09-16
Harry Potter and the Deathly Hallows (Harry Potter #7),Â£23.32,One,In stock,https://books.toscrape.com/catalogue/harry-potter-and-the-deathly-hallows-harry-potter-7_377/index.html,Default,2026-09-16
"Fruits Basket, Vol. 5 (Fruits Basket #5)",Â£16.33,One,In stock,https://books.toscrape.com/catalogue/fruits-basket-vol-5-fruits-basket-5_376/index.html,Sequential Art,2026-09-16
Foundation (Foundation (Publication Order) #1),Â£32.42,One,In stock,https://books.toscrape.com/catalogue/foundation-foundation-publication-order-1_375/index.html,Science Fiction,2026-09-16
Fool Me Once,Â£16.96,One,In stock,https://books.toscrape.com/catalogue/fool-me-once_374/index.html,Default,2026-09-16
Find Her (Detective D.D. Warren #8),Â£22.37,One,In stock,https://books.toscrape.com/catalogue/find-her-detective-dd-warren-8_373/index.html,Add a comment,2026-09-16
Evicted: Poverty and Profit in the American City,Â£42.27,One,In stock,https://books.toscrape.com/catalogue/evicted-poverty-and-profit-in-the-american-city_372/index.html,Add a comment,2026-09-16
Drama,Â£38.70,Two,In stock,https://books.toscrape.com/catalogue/drama_371/index.html,Default,2026-09-16
Dracula the Un-Dead,Â£35.63,Five,In stock,https://books.toscrape.com/catalogue/dracula-the-un-dead_370/index.html,Horror,2026-09-16
Digital Fortress,Â£58.00,Five,In stock,https://books.toscrape.com/catalogue/digital-fortress_369/index.html,Fiction,2026-09-16
"Death Note, Vol. 5: Whiteout (Death Note #5)",Â£52.41,One,In stock,https://books.toscrape.com/catalogue/death-note-vol-5-whiteout-death-note-5_368/index.html,Sequential Art,2026-09-16
"Data, A Love Story: How I Gamed Online Dating to Meet My Match",Â£32.35,Three,In stock,https://books.toscrape.com/catalogue/data-a-love-story-how-i-gamed-online-dating-to-meet-my-match_367/index.html,Nonfiction,2026-09-16
Critique of Pure Reason,Â£20.75,One,In stock,https://books.toscrape.com/catalogue/critique-of-pure-reason_366/index.html,Philosophy,2026-09-16
Booked,Â£17.49,Five,In stock,https://books.toscrape.com/catalogue/booked_365/index.html,Poetry,2026-09-16
